id,country,grant_year,year_actual,cowcode,grant,recipient,subgrantee,prevention,protection,prosecution,research,amount,region1,region2,recipient_type
221,Azerbaijan,2004,2004-01-01,373,1.0,Institute of Peace and Democracy,NA,1.0,1.0,0.0,0.0,4956.0,NA,West Africa,NPO
222,Azerbaijan,2004,2004-01-01,373,1.0,IOM,NA,1.0,1.0,1.0,0.0,25e4,NA,NA,IGO
223,Azerbaijan,2004,2004-01-01,373,1.0,NUR Civic Education Center,NA,1.0,0.0,0.0,0.0,4956.0,NA,NA,NGO
224,Azerbaijan,2004,2004-01-01,373,1.0,Internews Azerbaijan Public Association,NA,1.0,0.0,0.0,0.0,5e3,NA,NA,NPO
225,Azerbaijan,2005,2005-01-01,373,1.0,DOJ/OPDAT,NA,1.0,1.0,1.0,0.0,225e3,NA,NA,Government
226,Azerbaijan,2005,2005-01-01,373,1.0,DOJ/OPDAT,NA,1.0,1.0,1.0,0.0,9e4,NA,NA,Government
227,Azerbaijan,2005,2005-01-01,373,1.0,Post and ICITAP,NA,1.0,1.0,1.0,0.0,25e4,NA,NA,NPO
228,Azerbaijan,2006,2006-01-01,373,1.0,IO,OSCE and CEELI,1.0,1.0,1.0,0.0,1e5,NA,NA,IGO
229,Azerbaijan,2007,2007-01-01,373,1.0,Caspian Partnership for Future Public Union,NA,1.0,0.0,0.0,0.0,7269.0,NA,NA,NPO
230,Azerbaijan,2008,2008-01-01,373,1.0,Azerbaijan Lawyers Foundation (ALF),NA,1.0,0.0,1.0,0.0,83e3,NA,NA,NPO
231,Azerbaijan,2009,2009-01-01,373,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
232,Azerbaijan,2010,2010-01-01,373,1.0,American Bar Association Fund for Justice,NA,1.0,1.0,1.0,0.0,6e5,NA,Solomon Islands,NGO
233,Azerbaijan,2010,2010-01-01,373,1.0,IOM,NA,0.0,1.0,0.0,0.0,11e4,NA,NA,IGO
234,Azerbaijan,2011,2011-01-01,373,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,East Africa,
235,Azerbaijan,2012,2012-01-01,373,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
236,Azerbaijan,2013,2013-01-01,373,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
237,Azerbaijan,2014,2014-01-01,373,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
238,Bahamas,2001,2001-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
239,Bahamas,2002,2002-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
240,Bahamas,2003,2003-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
241,Bahamas,2004,2004-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
242,Bahamas,2005,2005-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
243,Bahamas,2006,2006-01-01,31,1.0,IOM,NA,0.0,0.0,1.0,0.0,8714.0,NA,NA,IGO
244,Bahamas,2007,2007-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
245,Bahamas,2008,2008-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
246,Bahamas,2009,2009-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
247,Bahamas,2010,2010-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
248,Bahamas,2011,2011-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
249,Bahamas,2012,2012-01-01,31,1.0,International Organization for Migration (IOM),NA,0.0,0.0,1.0,0.0,41e4,"Barbados, St. Lucia",NA,IGO
250,Bahamas,2013,2013-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
251,Bahamas,2014,2014-01-01,31,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
252,Bahrain,2001,2001-01-01,692,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
253,Bahrain,2002,2002-01-01,692,1.0,4 IndividualsProject Tit,NA,1.0,0.0,0.0,0.0,NA,NA,NA,Individual
254,Bahrain,2003,2003-01-01,692,1.0,IOM,NA,1.0,1.0,1.0,0.0,2e5,NA,NA,IGO
255,Bahrain,2004,2004-01-01,692,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
256,Bahrain,2005,2005-01-01,692,1.0,IOM,NA,0.0,1.0,1.0,1.0,8e4,NA,NA,IGO
257,Bahrain,2006,2006-01-01,692,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
258,Bahrain,2007,2007-01-01,692,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
259,Bahrain,2008,2008-01-01,692,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
260,Bahrain,2009,2009-01-01,692,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
261,Bahrain,2010,2010-01-01,692,1.0,Fulbright US Student,NA,1.0,0.0,0.0,1.0,9826.0,NA,NA,Academic Fellowship
262,Bahrain,2011,2011-01-01,692,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
263,Bahrain,2012,2012-01-01,692,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
264,Bahrain,2013,2013-01-01,692,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
265,Bangladesh,2001,2001-01-01,771,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
266,Bangladesh,2002,2002-01-01,771,1.0,IOM,NA,0.0,0.0,1.0,0.0,NA,NA,NA,IGO
267,Bangladesh,2002,2002-01-01,771,1.0,IOM,NA,1.0,0.0,0.0,0.0,NA,NA,NA,IGO
268,Bangladesh,2002,2002-01-01,771,1.0,Bangladesh National Women Lawyers' Association (BNWLA); Action Against Trafficking and Child Exploitation,NA,1.0,1.0,0.0,0.0,NA,NA,East Asia and Pacific Islands Regional,NPO
269,Bangladesh,2003,2003-01-01,771,1.0,DOJ/OPDAT,NA,0.0,1.0,1.0,0.0,6567650.0,NA,NA,Government
270,Bangladesh,2003,2003-01-01,771,1.0,"Action Against Trafficking and Sexual Exploitation of Children, AED, IOM",NA,1.0,1.0,1.0,0.0,95276.0,NA,NA,IGO
271,Bangladesh,2004,2004-01-01,771,1.0,U.S. Department of Justice,NA,1.0,1.0,1.0,0.0,15e4,NA,NA,Government
272,Bangladesh,2004,2004-01-01,771,1.0,Academy for Educational Development (AED),NA,1.0,0.0,0.0,0.0,75e4,NA,NA,NPO
273,Bangladesh,2005,2005-01-01,771,1.0,IOM,Daywalka Foundation,1.0,1.0,1.0,0.0,149900.0,NA,NA,IGO
274,Bangladesh,2005,2005-01-01,771,1.0,IOM,NA,1.0,1.0,1.0,0.0,14e4,NA,NA,IGO
275,Bangladesh,2005,2005-01-01,771,1.0,AED,IOM,1.0,1.0,1.0,0.0,9e5,NA,NA,NPO
276,Bangladesh,2006,2006-01-01,771,1.0,IOM,NA,1.0,1.0,1.0,0.0,9e5,NA,NA,IGO
277,Bangladesh,2007,2007-01-01,771,1.0,IOM,NA,1.0,1.0,1.0,0.0,963e3,NA,NA,IGO
278,Bangladesh,2007,2007-01-01,771,1.0,Fulbright US Student,IIE - Fulbright US Student,1.0,1.0,1.0,1.0,30300.0,NA,NA,Academic Fellowship
279,Bangladesh,2007,2007-01-01,771,1.0,IOM,Daywalka Foundation,1.0,0.0,1.0,0.0,143400.0,NA,NA,IGO
280,Bangladesh,2008,2008-01-01,771,1.0,DOJ/OPDAT,NA,0.0,0.0,1.0,0.0,25e4,NA,NA,Government
281,Bangladesh,2008,2008-01-01,771,1.0,IOM,NA,1.0,1.0,1.0,0.0,858287.0,NA,NA,IGO
282,Bangladesh,2008,2008-01-01,771,1.0,Winrock International,"The Daywalka Foundation, The Maize Association of Bangladesh, Bangladesh National Women Lawyers Association, Association for Community Development, Dhaka Ahsania Mission, and Thengamara Mohila Shobuj Shangha",1.0,1.0,1.0,1.0,869713.0,NA,NA,NPO
283,Bangladesh,2009,2009-01-01,771,1.0,Amanda Ferradino,US Fulbright Scholar,0.0,0.0,0.0,1.0,19800.0,NA,NA,Academic Fellowship
284,Bangladesh,2009,2009-01-01,771,1.0,Diya Bose,NA,0.0,1.0,0.0,0.0,16e3,NA,NA,Individual
285,Bangladesh,2009,2009-01-01,771,1.0,IOM,NA,1.0,1.0,1.0,0.0,198e3,NA,NA,IGO
286,Bangladesh,2009,2009-01-01,771,1.0,Winrock International,"The Daywalka Foundation, The Maize Association of Bangladesh, Bangladesh National Women Lawyers Association, Association for Community Development, Dhaka Ahsania Mission, and Thengamara Mohila",1.0,1.0,1.0,1.0,1025e3,NA,NA,NPO
287,Bangladesh,2010,2010-01-01,771,1.0,Relief International (RI),NA,1.0,1.0,0.0,0.0,4e5,NA,NA,NPO
288,Bangladesh,2010,2010-01-01,771,1.0,Fulbright US Student,NA,1.0,0.0,0.0,1.0,15100.0,NA,NA,Academic Fellowship
289,Bangladesh,2010,2010-01-01,771,1.0,Winrock International,"Right Jessore, Dhaka Ahsania Mission, ACD, RMMRU, BRAC, BIVA, Agrogoti Shangstha, Shishuk, YPSA, CWCS, PROYASH",1.0,1.0,1.0,0.0,11e5,NA,NA,NPO
290,Bangladesh,2011,2011-01-01,771,1.0,IOM,NA,0.0,1.0,1.0,0.0,5e5,NA,NA,IGO
291,Bangladesh,2012,2012-01-01,771,1.0,UNODC,NA,0.0,1.0,1.0,0.0,5e5,NA,NA,IGO
292,Bangladesh,2013,2013-01-01,771,1.0,Solidarity Center,NA,1.0,0.0,1.0,0.0,25e4,NA,NA,NPO
293,Bangladesh,2013,2013-01-01,771,1.0,Relief International (RI),NA,1.0,1.0,0.0,0.0,5e5,NA,NA,NPO
294,Bangladesh,2014,2014-01-01,771,1.0,American Center for International Labor Solidarity,NA,1.0,0.0,1.0,0.0,25e4,NA,NA,NPO
295,Barbados,2001,2001-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
296,Barbados,2002,2002-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
297,Barbados,2003,2003-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
298,Barbados,2004,2004-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
299,Barbados,2005,2005-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
300,Barbados,2006,2006-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
301,Barbados,2007,2007-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
302,Barbados,2008,2008-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
303,Barbados,2009,2009-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
304,Barbados,2010,2010-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
305,Barbados,2011,2011-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
306,Barbados,2012,2012-01-01,53,1.0,"See Bahamas, 2012",NA,NA,NA,NA,NA,0.0,NA,NA,
307,Barbados,2013,2013-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
308,Barbados,2014,2014-01-01,53,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
309,Belarus,2001,2001-01-01,370,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
310,Belarus,2002,2002-01-01,370,1.0,IOM,NA,1.0,0.0,0.0,0.0,NA,NA,NA,IGO
311,Belarus,2002,2002-01-01,370,1.0,Individual,NA,1.0,0.0,0.0,0.0,NA,NA,NA,Individual
312,Belarus,2003,2003-01-01,370,1.0,IOM,NA,1.0,0.0,0.0,0.0,23e4,NA,NA,IGO
313,Belarus,2003,2003-01-01,370,1.0,Internews,NA,1.0,0.0,0.0,0.0,136929.0,NA,NA,NPO
314,Belarus,2003,2003-01-01,370,1.0,Winrock International,NA,1.0,0.0,0.0,0.0,1e5,NA,NA,NPO
315,Belarus,2004,2004-01-01,370,1.0,IOM,NA,1.0,0.0,0.0,0.0,14e4,NA,NA,IGO
316,Belarus,2005,2005-01-01,370,1.0,IOM,NA,1.0,1.0,0.0,1.0,85e3,NA,NA,IGO
317,Belarus,2005,2005-01-01,370,1.0,IOM,NA,1.0,1.0,0.0,0.0,997270.0,NA,NA,IGO
318,Belarus,2006,2006-01-01,370,1.0,IOM,NA,1.0,1.0,0.0,1.0,14e4,NA,NA,IGO
319,Belarus,2007,2007-01-01,370,1.0,IOM,NA,1.0,1.0,0.0,1.0,99998.0,NA,NA,IGO
320,Belarus,2007,2007-01-01,2007,1.0,IOM,NA,0.0,1.0,1.0,0.0,45e4,NA,NA,IGO
321,Belarus,2008,2008-01-01,370,1.0,IOM,Red Cross and Local NGOs,1.0,1.0,0.0,0.0,406291.0,NA,NA,IGO
322,Belarus,2009,2009-01-01,370,1.0,IOM,Red Cross and local NGOs,1.0,1.0,0.0,0.0,637923.0,NA,NA,IGO
323,Belarus,2010,2010-01-01,370,1.0,IOM,NA,1.0,1.0,0.0,0.0,4e5,NA,NA,IGO
324,Belarus,2011,2011-01-01,370,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
325,Belarus,2012,2012-01-01,370,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
326,Belarus,2013,2013-01-01,370,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
327,Belarus,2014,2014-01-01,370,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
328,Belgium,2001,2001-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
329,Belgium,2002,2002-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
330,Belgium,2003,2003-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
331,Belgium,2004,2004-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
332,Belgium,2005,2005-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
333,Belgium,2006,2006-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
334,Belgium,2007,2007-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
335,Belgium,2008,2008-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
336,Belgium,2009,2009-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
337,Belgium,2010,2010-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
338,Belgium,2011,2011-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
339,Belgium,2012,2012-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
340,Belgium,2013,2013-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
341,Belgium,2014,2014-01-01,211,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Latin America and Caribbean Regional,
342,Belize,2001,2001-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
343,Belize,2002,2002-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
344,Belize,2003,2003-01-01,80,1.0,IOM,NA,0.0,0.0,1.0,0.0,5e4,NA,NA,IGO
345,Belize,2003,2003-01-01,80,1.0,"Organization of American States/Inter-American Commission of Women, and IOM",NA,1.0,1.0,1.0,0.0,51850.0,NA,NA,IGO
346,Belize,2004,2004-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
347,Belize,2005,2005-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
348,Belize,2006,2006-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
349,Belize,2007,2007-01-01,80,1.0,Ministry of Human Development (Govt. of Belize),NA,1.0,0.0,1.0,0.0,80750.0,NA,NA,Government
350,Belize,2008,2008-01-01,80,1.0,DOJ/OPDAT,NA,0.0,0.0,1.0,0.0,61e3,NA,NA,Government
351,Belize,2009,2009-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
352,Belize,2010,2010-01-01,80,1.0,IOM,NA,1.0,1.0,1.0,0.0,25e4,NA,NA,IGO
353,Belize,2011,2011-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
354,Belize,2012,2012-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
355,Belize,2013,2013-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
356,Belize,2014,2014-01-01,80,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
357,Benin,2001,2001-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
358,Benin,2002,2002-01-01,434,1.0,UNICEF; Ministry of Family and Children (Benin),NA,1.0,0.0,0.0,0.0,NA,NA,NA,IGO
359,Benin,2003,2003-01-01,434,1.0,UNICEF,"Terre des Hommes, Catholic Archdiocese of Cotonou, Government of Benin�s Minor�s Brigade",1.0,1.0,1.0,0.0,346500.0,NA,NA,IGO
360,Benin,2003,2003-01-01,434,1.0,UNICEF/Ministry of Family and Children,NA,1.0,0.0,0.0,0.0,3e5,NA,NA,IGO
361,Benin,2004,2004-01-01,434,1.0,International Criminal Investigative Training Assistance Program (ICITAP),NA,0.0,1.0,1.0,0.0,2e5,NA,NA,IGO
362,Benin,2004,2004-01-01,434,1.0,Embassy PAS,NA,1.0,0.0,0.0,0.0,2e5,NA,NA,Government
363,Benin,2005,2005-01-01,434,1.0,AF/EX,Community Salesian Sisters,0.0,1.0,0.0,0.0,12e3,NA,NA,NPO
364,Benin,2005,2005-01-01,434,1.0,Catholic Relief Services,Caritas,0.0,1.0,1.0,0.0,159476.0,NA,NA,NPO
365,Benin,2005,2005-01-01,434,1.0,World Learning,NA,0.0,1.0,1.0,0.0,159982.0,NA,NA,NPO
366,Benin,2005,2005-01-01,434,1.0,UNICEF,NA,1.0,1.0,0.0,1.0,35e4,NA,NA,IGO
367,Benin,2006,2006-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
368,Benin,2007,2007-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
369,Benin,2008,2008-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
370,Benin,2009,2009-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
371,Benin,2010,2010-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
372,Benin,2011,2011-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
373,Benin,2012,2012-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
374,Benin,2013,2013-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
375,Benin,2014,2014-01-01,434,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
376,Bhutan,2001,2001-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
377,Bhutan,2002,2002-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
378,Bhutan,2003,2003-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
379,Bhutan,2004,2004-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
380,Bhutan,2005,2005-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
381,Bhutan,2006,2006-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
382,Bhutan,2007,2007-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
383,Bhutan,2008,2008-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
384,Bhutan,2009,2009-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
385,Bhutan,2010,2010-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
386,Bhutan,2011,2011-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Global,
387,Bhutan,2012,2012-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
388,Bhutan,2013,2013-01-01,760,1.0,UNODC,NA,1.0,1.0,1.0,0.0,55e4,NA,NA,IGO
389,Bhutan,2014,2014-01-01,760,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
390,Bolivia,2001,2001-01-01,145,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
391,Bolivia,2002,2002-01-01,145,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
392,Bolivia,2003,2003-01-01,145,1.0,"Organization of American States/Inter-American Commission of Women, and IOM",NA,1.0,1.0,1.0,0.0,146550.0,NA,NA,NPO
393,Bolivia,2004,2004-01-01,145,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
394,Bolivia,2005,2005-01-01,145,1.0,CRS,NA,1.0,1.0,0.0,0.0,159951.0,NA,NA,NPO
395,Bolivia,2005,2005-01-01,145,1.0,NAS,Government of Bolivia,0.0,0.0,1.0,0.0,171e3,NA,NA,NPO
396,Bolivia,2005,2005-01-01,145,1.0,Various,Various,1.0,1.0,0.0,1.0,38503.0,NA,NA,Neither
397,Bolivia,2006,2006-01-01,145,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Europe Regional,
398,Bolivia,2007,2007-01-01,145,1.0,DYA (Desarrollo y Autogesti�n),Swiss Red Cross Bolivia,1.0,1.0,0.0,0.0,3344e3,NA,NA,NPO
399,Bolivia,2007,2007-01-01,145,1.0,IOM,NA,1.0,1.0,0.0,0.0,92350.0,NA,NA,IGO
400,Bolivia,2008,2008-01-01,145,1.0,Madres Adoratrices,NA,0.0,1.0,0.0,0.0,125e3,NA,NA,NPO
401,Bolivia,2009,2009-01-01,145,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
402,Bolivia,2010,2010-01-01,145,1.0,La Paz,Bolivian National Police,0.0,1.0,1.0,0.0,15e4,NA,NA,NPO
403,Bolivia,2011,2011-01-01,145,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
404,Bolivia,2012,2012-01-01,145,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Caribbean,
405,Bolivia,2013,2013-01-01,145,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
406,Bolivia,2014,2014-01-01,145,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
407,BosniaandHerz,2001,2001-01-01,346,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
408,BosniaandHerz,2002,2002-01-01,346,1.0,Individuals,NA,1.0,0.0,0.0,0.0,NA,NA,NA,NPO
409,BosniaandHerz,2002,2002-01-01,346,1.0,IOM,NA,0.0,1.0,0.0,0.0,NA,NA,NA,IGO
410,BosniaandHerz,2003,2003-01-01,346,1.0,"La Strada - Mostar, Faculty of Criminology of the University of Sarajevo",NA,1.0,1.0,0.0,0.0,36118.0,NA,NA,University
411,BosniaandHerz,2004,2004-01-01,346,1.0,Women's Center Trebinje,NA,1.0,0.0,0.0,0.0,16229.0,NA,Global,NPO
412,BosniaandHerz,2004,2004-01-01,346,1.0,Women's Center Trebinje,NA,1.0,0.0,0.0,0.0,16229.0,NA,NA,NPO
413,BosniaandHerz,2004,2004-01-01,346,1.0,Kljue's Pearls Women's Association,NA,1.0,0.0,0.0,0.0,16140.0,NA,Global,NPO
414,BosniaandHerz,2004,2004-01-01,346,1.0,Association of Citizens Future,NA,1.0,0.0,0.0,0.0,9e3,NA,Global,NPO
415,BosniaandHerz,2004,2004-01-01,346,1.0,"Association of Roma ""Bahtalo Ilo""",NA,1.0,0.0,0.0,0.0,10020.0,NA,Global,IGO
416,BosniaandHerz,2004,2004-01-01,346,1.0,Women's Centre Trebinje,NA,1.0,0.0,0.0,0.0,16228.0,NA,Global,NPO
417,BosniaandHerz,2004,2004-01-01,346,1.0,U.N. Office of the High Commissioner for Human Rights (OHCHR),NA,0.0,1.0,1.0,0.0,1e4,NA,Global,IGO
418,BosniaandHerz,2004,2004-01-01,346,1.0,International Criminal Investigative Training Assistance Program,NA,0.0,0.0,1.0,0.0,55e4,NA,NA,IGO
419,BosniaandHerz,2004,2004-01-01,346,1.0,DOJ/OPDAT,NA,0.0,0.0,1.0,0.0,15e4,NA,Global,Government
420,BosniaandHerz,2004,2004-01-01,346,1.0,IOM,NA,1.0,0.0,0.0,0.0,525e3,NA,NA,IGO
421,BosniaandHerz,2004,2004-01-01,346,1.0,IOM,NA,1.0,0.0,0.0,0.0,360540.0,NA,NA,IGO
422,BosniaandHerz,2005,2005-01-01,346,1.0,Lara Women's Organization of Bijeljina,NA,1.0,0.0,0.0,0.0,23250.0,NA,NA,NPO
423,BosniaandHerz,2005,2005-01-01,346,1.0,"IOM, local NGOs",NA,0.0,1.0,0.0,0.0,1e5,NA,NA,IGO
424,BosniaandHerz,2005,2005-01-01,346,1.0,Forma F of Mostar,NA,1.0,0.0,0.0,0.0,18142.0,NA,NA,NPO
425,BosniaandHerz,2006,2006-01-01,346,1.0,"Women's Center, Trenenje",NA,1.0,0.0,0.0,0.0,20297.0,NA,NA,NPO
426,BosniaandHerz,2006,2006-01-01,346,1.0,IOM,"Vasa Prava, Buducnost, CARE International, Center for Free Access to Information, Foundation of Local Democracy, International Forum of Solidarity, La Strada BiH, LARA, Medica Zenica, Women BiH; Women for",1.0,1.0,1.0,0.0,1446109.0,NA,NA,IGO
427,BosniaandHerz,2007,2007-01-01,346,1.0,DOJ/ICITAP,NA,0.0,1.0,1.0,0.0,319632.0,NA,NA,Government
428,BosniaandHerz,2008,2008-01-01,346,1.0,DOJ/ICITAP,NA,1.0,1.0,1.0,0.0,198533.0,NA,NA,Government
429,BosniaandHerz,2008,2008-01-01,346,1.0,CRS,NA,1.0,1.0,0.0,0.0,85e4,NA,NA,NPO
430,BosniaandHerz,2009,2009-01-01,346,1.0,CRS,NA,1.0,1.0,1.0,0.0,15e4,NA,NA,NPO
431,BosniaandHerz,2010,2010-01-01,346,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
432,BosniaandHerz,2011,2011-01-01,346,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
433,BosniaandHerz,2012,2012-01-01,346,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
434,BosniaandHerz,2013,2013-01-01,346,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
435,BosniaandHerz,2014,2014-01-01,346,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
436,Botswana,2001,2001-01-01,571,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
437,Botswana,2002,2002-01-01,571,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
438,Botswana,2003,2003-01-01,571,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
439,Botswana,2004,2004-01-01,571,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
440,Botswana,2005,2005-01-01,571,1.0,AF/EX,Childline,0.0,1.0,1.0,0.0,25e3,NA,NA,NPO
441,Botswana,2006,2006-01-01,571,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
442,Botswana,2007,2007-01-01,571,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
443,Botswana,2008,2008-01-01,571,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
444,Botswana,2009,2009-01-01,571,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
